#mip results PROTO15
#layer chip channel mpv empv widthmpv chi2ndf nentries
3 15 34 49.4258 0.561304 8.64922 0 1421
3 15 35 41.7315 0.665767 4.21859 0 214
3 15 36 43.6273 0.68212 6.7112 0 488
3 15 40 43.6921 0.68378 6.8347 0 719
3 15 41 40.2792 0.869664 4.2719 0 214
3 15 42 39.7525 0.676095 5.00722 0 266
3 15 43 48.2907 0.631621 7.51155 0 998
3 15 44 43.4687 0.824168 5.92106 0 282
3 15 45 42.6294 1.43303 2.86277 0 336
3 15 46 47.2883 0.715756 8.40152 0 719
3 15 47 40.7886 0.86472 5.28294 0 188
3 15 48 42.5878 0.9288 6.26901 0 358
3 15 49 43.5423 0.973153 7.19549 0 328
3 15 50 39.6624 0.628796 4.66913 0 261
3 15 51 47.4755 0.559606 8.07522 0 1243
3 15 52 47.3241 0.712705 8.40307 0 760
3 15 53 43.6179 0.921923 6.23934 0 359
3 15 54 40.6601 0.80117 4.4182 0 212
3 15 56 67.4358 0.312496 2.91001 0 6929
3 15 57 38.2448 0.758977 9.90146 0 2167
3 15 58 42.4181 0.822913 5.33496 0 229
3 15 59 43.2563 0.346313 4.17519 0 1424
3 15 60 50.3982 0.664241 8.7204 0 3468
3 15 61 38.4968 0.833749 5.73523 0 299
3 15 62 43.2029 0.624475 6.4464 0 653
3 15 63 42.3014 0.882849 6.68758 0 286
4 0 5 17.0496 0.0176865 1 0 338993
4 0 6 16.6355 0.0729015 1 0 14029
4 0 7 15.6607 0.429685 1 0 445
4 0 9 15.1288 70.1095 99.9685 0 450
4 0 10 16.0916 0.400598 1 0 364
4 0 11 17.5093 0.0630039 1 0 9396
4 0 12 15 0.893869 20.1562 0 74995
4 0 13 17.6505 0.0315773 1 0 29556
4 0 15 45.9972 5.45164 4.32439 0 166
4 0 16 15.5555 0.351046 1 0 661
4 0 17 53.5617 2.0352 10.2329 0 632
4 0 18 15 1.95324 17.6788 0 33540
4 0 19 15 7.18039 17.4596 0 291
4 0 20 16.9483 0.0315046 1 0 37201
4 0 22 50.1077 1.17795 4.64247 0 1920
4 0 23 54.3738 2.11735 10.2257 0 648
4 0 25 15 53.046 33.2007 0 154
4 0 26 52.7218 2.64223 10.0236 0 668
4 0 27 15 4.34022 21.2725 0 6450
4 0 28 49.7689 2.61776 4.69691 0 305
4 0 29 59.6728 0.788916 7.69094 0 494
4 0 30 15 2.91649 100 0 307
4 0 32 49.4269 0.887252 3.71296 0 172
4 0 33 52.9306 1.55218 5.67784 0 117
4 0 34 60.6459 1.18376 8.76463 0 393
4 0 35 55.1436 4.47983 10.6563 0 203
4 0 36 55.9344 0.980541 8.35963 0 518
4 0 38 49.6902 2.40677 2.59963 0 87
4 0 39 15 16.4846 22.9275 0 742
4 0 40 38.9437 7.90735 9.78621 0 88
4 0 41 37.5572 11.5887 6.85049 0 263
4 0 42 15 56.9998 12.5005 0 172
4 0 43 51.9471 2.79347 6.91643 0 356
4 0 44 45.9078 5.73269 2.95825 0 1629
4 0 45 15 2.07411 19.6016 0 60477
4 0 46 52.7231 1.08347 6.91717 0 318
4 0 47 15 14.3403 18.6976 0 6778
4 0 48 15 1.55181 23.8415 0 74055
4 0 49 46.2406 4.88888 4.60927 0 164
4 0 50 15.0906 53.7449 31.6915 0 408
4 0 52 15 5.80988 16.6272 0 20553
4 0 53 15 9.44065 20.212 0 2518
4 0 54 15 9.6293 23.7238 0 1198
4 0 56 15 10.5587 22.2683 0 18839
4 0 58 16.0922 0.230868 1 0 2768
4 0 59 15 59.52 32.4972 0 17455
4 0 60 15 6.86948 17.9498 0 23816
4 0 63 15 7.89022 18.7003 0 8181
4 1 0 61.4922 0.833994 7.58457 0 585
4 1 1 69.4606 1.71355 13.4505 0 437
4 1 2 64.8464 1.20991 8.4289 0 476
4 1 3 59.601 1.07586 10.3382 0 841
4 1 5 62.3003 0.919097 5.05228 0 143
4 1 6 15 6.94476 100 0 226
4 1 7 51.0713 1.31332 5.38422 0 123
4 1 8 62.3224 1.04016 5.83678 0 162
4 1 9 52.4077 1.44576 6.0191 0 101
4 1 10 46.7734 1.40667 5.14054 0 91
4 1 11 45.2011 0.947725 10.8427 0 748
4 1 12 55.8891 1.66293 8.60691 0 199
4 1 14 55.1919 0.921664 5.74556 0 191
4 1 15 55.9422 1.20186 6.24283 0 146
4 1 16 48.8078 1.40558 4.95243 0 63
4 1 17 55.5896 0.983255 6.28661 0 216
4 1 18 62.8086 1.16702 7.82655 0 528
4 1 19 57.1953 0.91521 4.97916 0 160
4 1 20 22.6335 1.55404 4.05442 0 174
4 1 21 83.8808 0.183997 1 0 4525
4 1 22 63.8624 1.53953 9.78524 0 479
4 1 23 41.7842 1.15791 8.57099 0 334
4 1 24 59.3377 1.28063 8.2292 0 278
4 1 25 47.9019 0.712517 2.93055 0 82
4 1 26 48.2268 0.764593 3.86085 0 193
4 1 28 80.3341 66.879 42.4433 0 58
4 1 29 56.2504 0.598148 1.54939 0 422
4 1 30 59.4258 4.72974 18.6066 0 348
4 1 31 38.8606 5.57374 7.31398 0 50
4 1 32 46.3231 45.0046 99.9997 0 49
4 1 33 45.4039 2.21125 5.59461 0 74
4 1 35 15 58.4808 38.171 0 81
4 1 36 17.0013 74.2651 1.00001 0 151
4 1 38 16.0209 81.5421 28.6748 0 11
4 1 39 58.2996 0.765166 8.22902 0 1226
4 1 40 47.7651 3.07964 5.30538 0 60
4 1 45 15 71.0292 10.3676 0 39
4 1 48 99.9469 69.6235 4.87292 0 44
4 1 49 51.4088 2.10317 6.04015 0 61
4 1 51 0 0 0 0 0
4 1 52 51.7295 7.32032 1.67369 0 22
4 1 53 75.6398 62.999 99.1808 0 12
4 1 54 15.0007 54.3088 19.5212 0 19
4 1 55 0 0 0 0 0
4 1 56 0 0 0 0 0
4 1 57 62.3219 2.28974 1 0 21
4 1 58 15 53.2167 1 0 21
4 1 59 99.8543 81.7688 4.22395 0 23
4 1 60 61.1506 0.99279 8.56161 0 1264
4 1 61 24.8231 43.2419 25.5619 0 49
4 1 62 84.9946 59.9075 63.3761 0 55
4 1 63 15 82.9494 34.0374 0 20
4 2 0 39.8998 1.40229 1.65011 0 21
4 2 1 36.2948 6.73559 5.6329 0 11
4 2 2 99.8711 83.7972 5.3094 0 20
4 2 3 0 0 15 0 60
4 2 4 24.7926 1.02431 4.69357 0 144
4 2 5 100 50.9417 5.69155 0 61
4 2 6 15 81.2365 14.944 0 23
4 2 7 61.3202 13.7741 1.57481 0 11
4 2 8 37.6711 1.26532 3.88997 0 252
4 2 10 99.9954 62.2376 6.83683 0 14505
4 2 11 39.9772 0.919703 3.80447 0 155
4 2 12 0 0 0 0 0
4 2 14 36.7215 3.05176 4.33871 0 58
4 2 16 37.2568 5.24713 8.17887 0 44
4 2 17 43.2559 0.451318 3.2143 0 1479
4 2 19 41.8062 1.21467 5.58752 0 205
4 2 20 56.3234 1.53064 10.3728 0 478
4 2 21 15.0565 0.719393 66.727 0 330
4 2 22 15.8646 3.26992 1 0 75
4 2 23 40.5806 1.13071 5.6345 0 139
4 2 24 33.0555 1.43874 3.87231 0 40
4 2 25 15.0912 57.2203 45.3137 0 17
4 2 26 39.8291 1.12856 4.58493 0 91
4 2 27 0 0 15 0 22
4 2 28 42.6184 0.968363 6.29715 0 235
4 2 29 42.5354 0.865516 6.93616 0 366
4 2 30 0 0 0 0 0
4 2 31 42.385 0.689354 6.02593 0 389
4 2 32 41.6612 0.72427 5.03165 0 218
4 2 33 39.501 1.21063 5.93773 0 288
4 2 34 37.3845 0.850548 5.1641 0 209
4 2 35 37.8736 0.752308 4.9537 0 200
4 2 38 59.7749 0.774659 6.80096 0 1342
4 2 40 0 0 0 0 0
4 2 41 44.5227 1.75167 2.22962 0 343
4 2 42 36.5953 1.18022 3.15474 0 137
4 2 43 46.5779 0.77991 7.32415 0 535
4 2 44 42.3687 2.0396 4.80231 0 159
4 2 45 44.8202 0.65426 6.4782 0 489
4 2 46 43.2261 0.695549 7.2655 0 605
4 2 47 39.0005 1.24031 1.73105 0 90
4 2 48 38.8962 0.803937 4.09163 0 211
4 2 49 42.8821 0.876673 7.29005 0 378
4 2 50 0 0 0 0 0
4 2 51 42.6486 0.889172 5.9892 0 264
4 2 52 44.044 0.680806 6.40324 0 567
4 2 53 42.6952 2.78693 9.88587 0 368
4 2 55 43.8462 0.645438 5.79797 0 412
4 2 56 42.5243 0.872186 8.21112 0 794
4 2 57 31.2575 1.29828 3.25483 0 112
4 2 58 41.374 0.694267 7.46034 0 629
4 2 59 45.4767 0.470253 5.83844 0 767
4 2 60 66.9677 0.467077 1 0 217
4 2 61 42.8946 0.774544 7.27809 0 465
4 2 62 45.1844 0.552433 6.0159 0 696
4 2 63 37.7156 0.937946 3.64334 0 120
4 3 2 46.3682 0.913233 6.08246 0 226
4 3 3 43.6919 0.844839 4.83533 0 169
4 3 5 47.2942 0.889559 7.08824 0 572
4 3 6 49.0504 0.977677 8.44215 0 560
4 3 7 15 83.2198 12.4352 0 14
4 3 8 15 6.43512 100 0 196
4 3 9 65.4964 2.97546 2.4286 0 672
4 3 10 22.28 50.2953 10.3609 0 83
4 3 13 39.7617 0.889426 2.72082 0 64
4 3 15 47.3513 1.05409 6.5086 0 210
4 3 16 68.34 1.3056 3.28939 0 587
4 3 17 48.472 0.95505 6.60808 0 308
4 3 18 52.13 0.895346 7.51327 0 820
4 3 19 99.8821 72.9527 9.64686 0 15
4 3 20 49.6241 0.645875 6.80585 0 748
4 3 21 44.657 1.32761 5.93651 0 103
4 3 22 44.4431 1.2344 2.68978 0 34
4 3 23 44.2576 1.33736 6.26293 0 147
4 3 24 49.056 0.586914 6.72972 0 778
4 3 25 49.0829 3.11702 1.58434 0 93
4 3 27 43.4496 0.994219 5.87014 0 164
4 3 28 41.2237 0.808987 3.63917 0 106
4 3 29 49.4823 0.779782 7.29862 0 499
4 3 30 57.0653 0.508626 12.0238 0 2962
4 3 31 42.5609 1.11044 4.6944 0 142
4 3 32 44.0773 1.32296 4.00982 0 110
4 3 33 42.5066 0.79504 3.87473 0 116
4 3 35 48.3949 2.12264 2.93985 0 251
4 3 36 43.1017 1.20295 5.89281 0 139
4 3 38 48.5561 0.755687 5.05433 0 346
4 3 39 50.0139 4.0082 13.5084 0 86
4 3 40 44.1281 1.52269 6.048 0 142
4 3 41 43.2309 1.18563 6.36879 0 161
4 3 43 49.7071 1.09886 8.37071 0 569
4 3 44 43.1343 1.04693 5.77534 0 145
4 3 45 18.1675 45.7345 31.5608 0 104
4 3 46 49.7656 1.01129 8.08722 0 481
4 3 47 42.537 0.895684 4.13983 0 100
4 3 48 45.944 0.891927 7.54045 0 444
4 3 50 39.7446 1.50501 5.02917 0 62
4 3 51 15.082 57.8603 11.1376 0 47
4 3 52 41.3615 1.10137 4.67095 0 163
4 3 53 42.6999 1.90929 2.15301 0 65
4 3 54 15 54.7152 15.7643 0 57
4 3 55 97.8733 64.4455 33.5908 0 21
4 3 56 15 60.41 24.9839 0 17
4 3 57 44.1691 15.2801 1.00002 0 14
4 3 58 42.0941 2.48612 6.5443 0 91
4 3 59 57.5885 1.11803 14.3236 0 1269
4 3 60 36.6531 0.981404 2.51538 0 35
4 3 61 73.7315 55.5491 1.63474 0 16
4 3 62 100 79.3747 3.11045 0 45
4 3 63 58.5904 1.62505 4.87054 0 462
4 4 0 15.0002 60.2701 99.9976 0 29
4 4 1 0 0 0 0 0
4 4 2 0 0 0 0 0
4 4 3 15.0163 42.5067 12.4801 0 32
4 4 4 58.0989 0.238934 1 0 1659
4 4 5 38.0328 2.22703 1.65787 0 15
4 4 6 100 59.2809 99.9991 0 20
4 4 7 41.9306 1.31678 7.85754 0 322
4 4 8 92.3486 13.0735 10.2614 0 11
4 4 9 0 0 0 0 0
4 4 10 40.501 4.84144 6.36432 0 39
4 4 11 51.6713 0.162506 1 0 4294
4 4 12 15.0001 82.5797 2.83036 0 33
4 4 13 100 52.2752 8.64034 0 53
4 4 15 42.5295 0.650476 2.51245 0 1933
4 4 16 19.2232 3.48915 9.8957 0 1729
4 4 17 15.002 84.4737 1.77455 0 45
4 4 18 53.371 0.344403 1 0 850
4 4 19 42.2137 0.909919 4.7839 0 142
4 4 20 38.1176 1.78116 2.52441 0 132
4 4 21 15 72.042 25.1776 0 27
4 4 22 58.618 0.130369 1.87392 0 12632
4 4 23 40.9392 1.15208 5.77296 0 143
4 4 24 99.1102 77.9462 10.775 0 14
4 4 25 40.1602 1.09416 4.19047 0 96
4 4 26 50.2782 0.266327 1 0 1259
4 4 27 54.1084 0.970504 1 0 304
4 4 28 39.1943 1.00745 4.38088 0 111
4 4 29 48.1805 0.569583 1 0 400
4 4 30 54.492 0.960982 1 0 337
4 4 31 40.492 1.56696 5.46144 0 78
4 4 32 40.2866 0.794168 3.69306 0 160
4 4 33 38.9286 0.690001 4.18814 0 206
4 4 35 40.6125 0.85997 4.23503 0 149
4 4 36 38.891 1.10907 5.06426 0 115
4 4 38 42.2018 0.987337 5.31884 0 149
4 4 39 44.1117 0.417074 5.18329 0 3740
4 4 40 23.5959 6.99871 5.4239 0 304
4 4 41 43.7031 1.21135 1.59206 0 293
4 4 42 41.3828 1.14473 5.4119 0 123
4 4 44 40.481 0.797852 8.03537 0 852
4 4 45 40.5359 1.17629 5.50692 0 131
4 4 47 39.7012 1.02576 5.35852 0 197
4 4 48 43.3401 1.75891 2.92859 0 132
4 4 50 39.5676 1.13943 4.0307 0 176
4 4 53 44.2136 1.75809 3.13754 0 329
4 4 54 35.5426 0.914547 2.82686 0 77
4 4 56 37.6374 1.10801 4.56373 0 95
4 4 58 36.9748 1.26327 4.11261 0 128
4 4 60 16.8731 3.38876 1 0 72
4 4 62 42.0279 1.28759 9.27027 0 661
4 4 63 41.4247 0.909686 8.5165 0 1776
4 5 0 43.7037 1.33966 2.92298 0 67
4 5 1 100 42.5818 3.4696 0 46
4 5 2 50.1732 1.26067 7.69448 0 477
4 5 6 40.7133 1.96207 4.69435 0 63
4 5 7 49.69 2.4007 10.6554 0 218
4 5 8 50.8589 1.43668 9.24212 0 517
4 5 9 46.4459 10.9175 4.82727 0 92
4 5 10 44.1601 1.43057 5.26385 0 91
4 5 11 48.7766 1.09352 6.89869 0 437
4 5 12 44.4075 1.95164 5.69894 0 53
4 5 13 48.7283 2.4993 7.87468 0 126
4 5 15 46.6049 1.95532 7.89837 0 96
4 5 16 44.2817 1.75558 5.74281 0 88
4 5 18 15 1.0393 1 0 83
4 5 19 48.0958 1.31848 8.52852 0 381
4 5 21 40.6544 0.8087 2.02302 0 31
4 5 22 45.2835 1.72861 5.91559 0 71
4 5 23 15 70.5495 20.4023 0 114
4 5 24 59.9105 2.00127 14.7282 0 782
4 5 27 45.5776 1.58796 6.36631 0 94
4 5 28 45.2849 1.19154 7.3491 0 277
4 5 30 43.9631 1.69938 4.69563 0 46
4 5 32 45.5538 1.01454 5.50886 0 300
4 5 33 45.4512 1.55484 5.99289 0 84
4 5 34 15 7.22737 100 0 281
4 5 35 45.2504 1.06934 3.59603 0 86
4 5 36 47.0944 1.18436 6.30685 0 380
4 5 38 45.853 0.771233 7.75936 0 578
4 5 39 0 0 0 0 0
4 5 40 42.0187 1.64666 5.19301 0 58
4 5 41 45.7973 1.56839 6.70763 0 94
4 5 42 63.5121 0.349876 1 0 421
4 5 44 83.8925 1.12361 1 0 155
4 5 45 47.6065 2.10014 3.45329 0 99
4 5 46 15 60.4582 11.1753 0 48
4 5 47 0 0 0 0 0
4 5 48 68.1616 0.977809 1 0 175
4 5 49 52.0982 0.750827 1 0 239
4 5 50 99.995 56.662 1.43325 0 11
4 5 51 91.6617 10.5996 9.28115 0 14
4 5 52 45.8854 3.66341 9.20617 0 55
4 5 53 85.5424 74.8551 3.67279 0 15
4 5 54 58.7131 1.11253 10.3698 0 663
4 5 55 42.3763 6.40671 7.56343 0 24
4 5 56 0 0 0 0 0
4 5 57 0 0 0 0 0
4 5 58 99.9903 61.6004 8.39816 0 11
4 5 60 0 0 0 0 0
4 5 61 82.116 24.3196 2.69978 0 96
4 5 62 33.3391 0.533826 1.00367 0 148
4 5 63 99.9996 69.4401 4.6756 0 50
4 6 0 0 0 0 0 0
4 6 1 92.3616 10.547 9.76384 0 15
4 6 2 99.9738 83.3112 8.42399 0 36
4 6 3 21.4914 3.21897 6.19678 0 130
4 6 4 30.0735 8.21915 1.86882 0 237
4 6 5 31.8498 5.32013 5.70179 0 1425
4 6 6 81.4867 0.405243 1 0 2346
4 6 7 26.5724 69.2804 94.9551 0 13
4 6 8 15 5.83438 8.10418 0 117
4 6 9 90.6802 6.33312 5.77197 0 27
4 6 10 16.4628 54.3226 99.9999 0 49
4 6 11 15 3.88835 4.37796 0 75
4 6 12 100 4.1518 42.0667 0 899
4 6 13 15 3.14447 9.40857 0 315
4 6 14 0 0 15 0 40
4 6 15 15 6.69427 5.82875 0 378
4 6 16 99.9139 73.3921 1.10875 0 140
4 6 17 15 9.43178 4.63021 0 106
4 6 18 99.9989 59.5947 4.03674 0 80
4 6 19 15.0001 59.2913 40.285 0 27
4 6 20 15 6.55767 17.5745 0 68
4 6 21 46.1425 0.800342 2.37234 0 76
4 6 22 15 9.7226 10.7187 0 96
4 6 23 15 1.94383 7.57912 0 2859
4 6 24 15.0918 42.5386 44.4046 0 77
4 6 25 15 3.68363 3.16675 0 181
4 6 26 74.6718 52.7104 99.9997 0 401
4 6 27 15 5.54707 11.8716 0 298
4 6 28 15 0.675555 9.93148 0 18330
4 6 29 15.001 52.1471 79.8243 0 180
4 6 30 94.7386 69.1606 1.91253 0 42
4 6 31 15 3.00203 6.14226 0 270
4 6 32 15.1338 83.1703 13.0626 0 1054
4 6 33 15 2.60333 10.8231 0 812
4 6 34 15 54.7785 6.00303 0 72
4 6 35 15 9.64527 7.40963 0 358
4 6 36 99.9995 47.0057 3.2064 0 27
4 6 39 15.0007 74.5327 10.8467 0 75
4 6 40 0 0 0 0 0
4 6 41 23.6343 2.88785 8.56043 0 2510
4 6 42 23.2407 79.393 35.2641 0 31
4 6 43 31.8636 2.77141 3.1731 0 330
4 6 44 15 13.6375 9.89354 0 675
4 6 45 15 4.53279 8.57558 0 160
4 6 46 15 8.83783 9.86445 0 2766
4 6 48 15 14.629 4.94851 0 58
4 6 49 15.3431 3.25956 1 0 56
4 6 50 15 4.07699 5.95823 0 504
4 6 51 15 79.2912 12.1175 0 295
4 6 52 15 8.2495 7.17146 0 984
4 6 53 15 14.0928 10.2252 0 945
4 6 54 15 14.2442 12.1742 0 206
4 6 55 15 2.8462 4.12255 0 82
4 6 56 15 12.4012 8.62849 0 92
4 6 57 47.1459 1.30876 4.1628 0 195
4 6 58 15 55.3164 37.2409 0 175
4 6 59 15 7.77997 12.0416 0 9863
4 6 60 15 9.0388 10.1813 0 5679
4 6 61 15 2.87573 7.53251 0 32888
4 6 62 15 0.265049 1 0 39941
4 6 63 18.1587 43.7723 9.11164 0 204
4 7 0 44.367 0.440282 6.62982 0 1137
4 7 1 43.3757 0.687989 7.30329 0 598
4 7 2 42.7863 1.08142 7.04589 0 255
4 7 4 41.5397 0.92936 7.54777 0 319
4 7 5 41.6131 0.928107 5.58531 0 191
4 7 6 49.1089 0.59426 1 0 403
4 7 7 39.8208 0.958062 4.64003 0 132
4 7 8 41.8838 0.473826 5.8247 0 757
4 7 9 57.8093 0.339787 1 0 1681
4 7 10 39.7901 0.865805 4.5732 0 138
4 7 11 45.4277 0.567507 7.10122 0 961
4 7 12 36.3861 1.05714 3.54387 0 58
4 7 13 0 0 0 0 0
4 7 14 42.3688 0.803362 6.30486 0 393
4 7 15 38.3192 0.890885 3.80278 0 85
4 7 16 43.6394 0.518707 6.05819 0 670
4 7 17 44.2254 0.646932 7.19349 0 628
4 7 18 43.7593 0.904457 1.9803 0 298
4 7 19 41.2763 1.1863 2.53301 0 56
4 7 20 41.5569 0.893204 6.62667 0 275
4 7 21 37.3692 0.900527 3.74371 0 81
4 7 22 38.0108 1.08678 3.79236 0 70
4 7 23 48.2615 0.596595 7.32645 0 788
4 7 24 42.7674 0.392922 5.71076 0 949
4 7 25 37.0383 1.18493 3.48498 0 40
4 7 26 38.5143 0.611151 3.33763 0 182
4 7 27 42.317 0.967835 5.76272 0 203
4 7 28 41.1162 1.08647 4.34835 0 85
4 7 29 41.9441 0.758795 6.56294 0 353
4 7 30 39.8237 0.897512 4.40868 0 213
4 7 31 40.6893 1.47738 5.28234 0 68
4 7 32 15 60.4303 5.81194 0 186
4 7 33 40.1678 0.705092 5.22871 0 287
4 7 34 42.154 0.900718 6.38714 0 260
4 7 35 39.716 1.04914 5.85005 0 183
4 7 36 53.1319 0.661227 7.48915 0 1629
4 7 38 50.1021 1.02759 8.69003 0 1111
4 7 39 42.641 0.552479 4.89693 0 561
4 7 40 44.9326 0.634825 7.51257 0 782
4 7 41 37.4995 0.578724 5.03867 0 443
4 7 42 42.0437 0.524424 6.29418 0 679
4 7 43 45.0153 0.587973 7.30822 0 735
4 7 44 15 8.02991 100 0 529
4 7 45 42.1265 0.724334 5.30933 0 296
4 7 46 51.3189 0.733602 9.62429 0 958
4 7 48 58.0333 3.64273 22.7474 0 971
4 7 49 39.0005 0.689707 5.85006 0 327
4 7 50 38.8566 0.840411 5.33831 0 204
4 7 51 43.0781 0.794937 6.88302 0 389
4 7 52 43.3947 0.611015 7.07333 0 732
4 7 54 46.6847 0.755184 7.99188 0 772
4 7 55 43.9696 0.542422 6.62089 0 762
4 7 56 41.8881 1.03702 6.81409 0 286
4 7 57 45.1263 0.593357 7.59188 0 946
4 7 58 43.4951 0.681691 7.12336 0 687
4 7 59 41.8399 0.747281 7.42882 0 551
4 7 60 39.96 1.11665 6.55809 0 234
4 7 61 47.9772 0.719157 8.83139 0 1061
4 7 62 41.2511 0.848154 6.87006 0 489
4 7 63 43.5685 0.806535 6.6929 0 748
4 8 0 48.7414 10.3757 9.40867 0 158
4 8 1 73.195 0.732535 2.3135 0 3301
4 8 2 45.5924 0.310685 3.69187 0 882
4 8 3 39.6528 5.82207 8.20127 0 48
4 8 4 15 16.637 7.25784 0 945
4 8 5 52.37 11.2483 18.7877 0 59
4 8 6 15.0012 60.0621 1.00015 0 18
4 8 8 41.5098 28.5812 26.0452 0 53
4 8 9 77.8132 0.170349 1 0 4023
4 8 10 73.5478 0.288508 1 0 1435
4 8 11 44.477 0.962863 3.10156 0 58
4 8 12 76.8429 0.0970428 1 0 6466
4 8 13 55.026 2.71568 12.1811 0 252
4 8 15 47.4325 1.32345 4.26476 0 58
4 8 16 15 4.88121 1.00275 0 1212
4 8 18 44.3603 1.2109 4.28175 0 81
4 8 19 46.1949 1.14614 4.0108 0 113
4 8 20 38.4389 6.83018 7.46004 0 107
4 8 21 99.9989 60.0835 5.91023 0 136
4 8 22 100 62.2659 49.0237 0 90
4 8 23 63.539 2.24612 16.0531 0 372
4 8 24 15.001 60.3439 7.4278 0 67
4 8 25 15.0557 43.0007 5.96847 0 20
4 8 26 49.601 1.95582 5.35577 0 56
4 8 27 45.1208 1.53709 7.48313 0 165
4 8 28 51.6596 1.27588 7.29671 0 299
4 8 29 59.3031 5.43645 21.539 0 464
4 8 30 15 60.423 13.0984 0 54
4 8 31 45.9051 1.4967 2.55686 0 40
4 8 32 65.2729 2.27082 12.1796 0 234
4 8 33 15.0001 65.6329 19.8046 0 114
4 8 34 47.2604 1.44578 4.78402 0 69
4 8 35 15 8.43472 1 0 53
4 8 36 15 55.2513 46.7303 0 47
4 8 38 15.0007 11.9293 100 0 91
4 8 39 74.4708 20.4145 25.0461 0 92
4 8 40 57.5821 2.24404 5.35148 0 443
4 8 41 50.0045 2.57447 7.58828 0 123
4 8 42 66.7201 1.43021 2.30126 0 186
4 8 43 77.1889 69.181 96.5456 0 71
4 8 44 45.7789 0.24692 3.02379 0 5795
4 8 45 15.0009 56.4699 77.8429 0 99
4 8 46 62.6585 4.26456 21.6113 0 321
4 8 47 48.0059 1.60461 6.16348 0 173
4 8 48 73.3215 1.1204 2.00559 0 679
4 8 49 48.8451 1.91311 6.12518 0 128
4 8 50 15.0001 60.3926 27.1528 0 53
4 8 51 47.2906 0.711396 4.28598 0 285
4 8 52 44.6722 1.38746 5.28119 0 498
4 8 53 50.5046 1.33261 6.68854 0 159
4 8 54 99.8855 66.0497 26.32 0 13
4 8 55 15.0531 61.1551 66.35 0 18
4 8 56 43.6423 0.255069 1 0 415
4 8 57 76.275 0.228555 1 0 2005
4 8 58 100 74.9242 6.63659 0 42
4 8 60 71.2726 0.20005 1 0 1775
4 8 61 65.6151 0.781316 11.1879 0 3118
4 8 62 43.7785 0.412216 1.75205 0 101
4 8 63 48.2726 0.305456 9.46959 0 5288
4 9 0 60.6126 0.54925 1.40217 0 990
4 9 1 60.3586 0.924467 6.93246 0 376
4 9 2 57.4601 1.97467 1.84829 0 140
4 9 3 51.6513 1.11931 4.72836 0 130
4 9 4 50.8692 4.57719 13.0098 0 105
4 9 5 15 60.4255 29.3435 0 14
4 9 6 46.0552 9.82607 6.49393 0 86
4 9 7 99.9997 60.3519 100 0 54
4 9 8 59.4472 7.4778 23.2904 0 128
4 9 9 73.3195 1.81336 9.57642 0 533
4 9 10 55.4821 1.10786 8.77924 0 526
4 9 11 89.2169 2.74498 9.72546 0 203
4 9 12 15 60.4409 31.1925 0 83
4 9 14 73.1398 1.15571 1.60477 0 613
4 9 15 49.6072 2.06335 9.66204 0 165
4 9 17 84.9177 25.5543 42.6199 0 32
4 9 18 51.086 2.19476 7.70721 0 112
4 9 19 41.8112 13.0008 21.0845 0 143
4 9 20 88.6286 62.6794 1.11859 0 26
4 9 21 34.5299 1.95898 4.42824 0 80
4 9 23 15 60.3534 41.0721 0 25
4 9 24 15 8.676 1.00046 0 70
4 9 25 15.001 60.1429 59.4311 0 190
4 9 26 62.4993 5.87996 14.9434 0 134
4 9 27 15 60.4155 30.1497 0 96
4 9 28 43.4819 0.94979 3.84874 0 97
4 9 29 17.3366 66.5508 99.8772 0 15
4 9 30 15 57.9204 30.8637 0 30
4 9 31 23.7034 44.0789 99.0159 0 97
4 9 32 0 0 0 0 0
4 9 33 0 0 0 0 0
4 9 34 89.3368 0.471745 1.00011 0 255
4 9 35 99.989 58.0448 99.8149 0 130
4 9 36 15.0028 77.2859 99.9264 0 26
4 9 38 100 60.4418 99.9917 0 12
4 9 39 0 0 0 0 0
4 9 40 99.8993 82.9523 91.7541 0 312
4 9 48 23.8774 0.0857829 1 0 2142
4 9 49 15 54.0693 85.6562 0 556
4 9 50 0 0 15 0 53
4 9 51 0 0 0 0 0
4 9 52 53.6148 61.1307 29.7636 0 1403
4 9 53 0 0 0 0 0
4 9 54 43.4815 52.3245 1 0 197
4 9 55 99.9991 60.5216 98.6429 0 157
4 9 56 61.2694 10.5358 1.66599 0 18
4 9 57 95.5062 43.3293 38.8859 0 24
4 9 58 40.7934 51.4848 1 0 666
4 9 59 52.6084 3.39041 1 0 318
4 9 60 53.6937 25.2013 1.00304 0 17
4 9 61 62.9365 19.7196 20.5527 0 17
4 9 62 54.0731 63.9731 24.3849 0 32
4 9 63 44.4247 66.193 1 0 166
4 10 1 0 0 0 0 0
4 10 2 0 0 0 0 0
4 10 4 38.884 1.52172 2.45224 0 21
4 10 5 69.4766 0.105359 1 0 6740
4 10 6 99.843 84.9214 9.60471 0 20
4 10 7 0 0 0 0 0
4 10 8 0 0 0 0 0
4 10 10 61.3202 13.7741 1.57481 0 101
4 10 11 17.5627 9.7264 1 0 29
4 10 12 89.6195 0.221968 1 0 4653
4 10 14 100 59.2097 3.22453 0 19
4 10 15 31.9909 20.0124 10.1231 0 27
4 10 16 91.9202 10.7414 9.4781 0 30
4 10 17 60.8487 0.538217 1 0 1133
4 10 18 74.9518 0.282982 1.84585 0 3630
